id,name,latitude,longitude,category_stars
2877,Casa Alba,39.6008071,3.170654989,3
2886,Casa Caty,39.37864749,2.945686539,3
2906,Casa Canals,39.7398023,2.88435607,3
2907,Villa Sa Paissa,39.45888903,2.944664536,4
2911,Laguito,39.8156379,3.097283201,1
2912,Can Pati,39.75949077,2.722742359,3
2920,Es Puig Des Call,39.47614156,3.144039455,4
2922,Villa Pula Vinas,39.65238626,3.371807305,1
2928,Finca Sa Pletassa,39.41921782,3.221989831,3
2930,Son Parera De Baix,39.74573822,3.08784754,3
2931,Finca Son Costa,39.57848089,2.99824417,3
2937,Can Escandeu,39.87840474,3.046089927,3
2940,Can Fosc,39.57723641,3.082500965,3
2953,SA Casa Vella,39.57626011,3.077670679,3
2960,Can Moragues & Martorell,39.44742046,2.764249224,3
2967,Es Turo,39.40285331,3.071398283,3
2970,Banc Doli,39.53777354,3.133535715,3
2974,S'Erissal,39.65825029,2.935952909,3
2988,Ses Rotges,39.74754418,2.921431783,3
2991,Finca Julia,39.53404357,3.177611771,3
3004,Villa Aucanada,39.84539548,3.146849742,4
3016,Son Burgues,39.61020992,3.068264123,4
3021,Hostal Nadal,39.75854686,2.735452286,2
3023,Elianto,39.76352061,3.143278119,5
3028,Can Tomeu,39.70719852,2.899535016,5
3030,Villa Sa Sort,39.70917006,2.898966185,3
3032,Can Gallu,39.75949325,2.940735909,2
3038,Villa Batle De Bonavista,39.46608181,3.184264132,5
3039,Can Cota Boutique Hotel,39.74697107,2.907702547,3
3041,Agroturismo Fincahotel Son Pou Felanitx,39.48463014,3.09526207,3.5
3043,Hostel Soller,39.76191208,2.728851134,2
3046,Anita Apartments,39.89999155,3.080277421,1
3053,New Art Hostel Albergue Juvenil,39.57538526,2.694790785,2
3054,Punt Blanc Residence,39.58730567,2.376508724,5
3057,Chalets Torre Nova,39.35753315,3.135149517,3
3059,Hostal Belgica,39.52293842,2.531001714,2
3066,Hotel Paradise Residencial,39.71599958,3.44455825,4
3067,Samaritana Suites,39.57155157,2.658611617,4
3074,Villa Agueda,39.74472183,3.072829922,4
3075,Apartaments Posidonia,39.35721686,2.986991818,5
3076,Rialla,39.74883761,3.148056271,4
3079,Miramar Collection Miramar 2,39.88186174,3.073151695,4
3081,Apartaments Es Port,39.34231942,2.996508589,3
3082,Casa Galileo,39.65733262,2.951194117,3
3083,Apartamentos Montmari,39.57699721,2.679055033,5
3084,Moll Petit Turismo De Interior,39.75844593,3.151123687,4
3086,Miramar Collection Miramar 1,39.90482157,3.081665213,3
3087,Sol Santa Eugenia,39.60979954,2.874910752,3
3088,S´hort De N´Andreu,39.49850949,2.935576531,2
3097,Villa Neo,39.46584191,3.250208016,1
3099,Casa Magui,39.69905476,3.412039261,3
3126,Ses Barreres,39.43906203,3.02629415,1
3128,Pilar House,39.5475445,3.316033101,2
3149,Villa Piratas,39.37544906,3.227639792,4
3150,Cala Rafalino,39.56200234,3.360185564,5
3157,Verdera,39.78556774,3.111974287,2
3159,Villa Olivo,39.82029442,3.102976132,1
3161,Villa S'Estacio,39.51383688,3.020809974,1
3167,Villa Ruby by Cap Vermell Estate,39.67052714,3.421514416,1
3175,Villa Can Salom,39.86192291,3.13751393,1
3177,Villa S'Era,39.78109385,2.954404786,4
3190,Villa Topaz by Cap Vermell Estate,39.67067539,3.400887538,4
3192,Bahamas 2,39.72918212,3.207229965,3
3194,Edificio PrÍncipe,39.31914781,2.991774135,4
3198,Can Casta,39.61160966,3.108338794,5
3205,Houm Villa Nets,39.5255624,2.747737833,2
3207,Son Sea Villa,39.39937806,2.96848702,1
3241,Sa Caseta,39.72375789,2.950166949,4
3266,Toni Mosca,39.88228391,3.02067843,3
3277,Sa Posada,39.6533896,2.488308079,2
3278,Chalet Can Roig,39.73482933,3.275295858,1
3280,Coll den Pastor,39.77372569,2.751257172,2
3290,Villa Bugambilia,39.78305001,3.109817472,5
3292,Rooms Can Moreno,39.35376497,3.046763757,4
3300,Record Maritim,39.84830914,3.134309299,4
3325,Casa Bella Mirada,39.763403,2.903778165,5
3330,Duplex Can Roses,39.75214253,2.940530434,2
3333,Es Lladoner,39.51064835,3.030568072,1
3342,Can Roca,39.52421077,3.101849129,4
3353,Beachfront Es Turo,39.32657437,2.998599519,3
3355,Can Miquelet,39.80135122,3.102630021,4
3374,Exclusive Villa Suavet Petit with a Stunning Pool,39.88059766,3.041238545,4
3385,Arenas,39.79940647,3.107484521,1
3392,Apartment Blue View,39.8457912,3.130089532,3
3393,Apartment Countess of the Bay Attic,39.80687216,3.105571433,3
3394,Apartment Countess of the Bay Garden,39.80509487,3.104266021,2
3395,Apartment Oiza Lux,39.83805745,3.122391206,3
3396,Apartment Oiza Classic,39.84430773,3.126512346,1
3397,Apartment Vida sana,39.84265206,3.150111626,2
3398,Apartment Xara,39.84642529,3.132457349,5
3401,Apartment Coral,39.84380255,3.131611021,2
3402,La Rafal,39.84404965,3.009261951,3
3410,Almadrava Cifre Moll,39.84978487,3.040740222,4
3419,4 Cantons - La Goleta Villas,39.85701649,3.012351462,2
3420,Ca'n Lluis - La Goleta Villas,39.85725869,3.040984387,3
3422,Finca S'Hort De Conies,39.60690335,3.188173117,4
3425,Na Penyal,39.60505016,3.350998633,4
3429,Villa Garrido,39.44364556,3.242295754,3
3432,Apartment Oiza Sand castle,39.82458575,3.112033135,4
3434,Apartment Albers,39.81236838,3.111225646,4
3435,Casa Marimar,39.86269023,3.042430671,3
3441,Villa Capllonch,39.69135205,2.598611008,5
3445,La Gola apartaments,39.89946851,3.07863536,4
3447,La Lonja Homes - Turismo de interior,39.56968468,2.652793279,5
3450,Apartment CB,39.82962555,3.115465071,4
3452,Apartment Minimal,39.76016345,3.155270742,3
3453,Apartment Rosmare,39.82228116,3.105218295,4
3455,Apartment Ponent,39.82028149,3.109398214,1
3456,Apartment Llevant,39.81938055,3.108756451,1
3457,Country House Sa Serra,39.60728507,2.984458286,4
3458,Villa Narcis,39.86149833,3.141402271,2
3459,Apartment Ferragut,39.89309606,3.071189351,1
3463,Can Picafort Loft,39.76268844,3.151638745,4
3464,Can Picafort 3 habs,39.75637574,3.14147145,1
3466,Sa Tanqueta,39.36006574,3.047177165,3
3469,Viles Can Moreno,39.35610289,3.045910199,2
3484,Can Cap de Bou by Alquilair,39.84552315,3.06939509,4
3490,Apartments Beach 4U - Can Pastilla,39.54415117,2.734444022,1
3492,Casa Catalina Mallorca Sea Front,39.75162933,3.139665829,2
3505,TownHouse Dionis,39.86948224,3.019096095,4
3508,Villa Baladres,39.81954211,3.111974948,3
3509,Son Veri D'Abaix,39.51271431,2.771394466,4
3511,Villa Cabrera,39.32232663,2.995208806,2
3516,Duplex La Nau 5,39.88444237,3.072715932,2
3519,Duplex La Nau,39.87324494,3.068690813,4
3520,Penthouse La Nau,39.89424741,3.076424617,4
3522,Pinaret,39.89719966,3.075958761,4
3535,Villa en Sa Ràpita,39.37913292,2.952638169,5
3547,Pintor,39.75720293,2.911927449,3
3552,Casa Es Tamarells,39.75050804,3.14628737,2
3556,Villa Magdalena Calvia,39.57603692,2.506745351,3
3558,Villa Cas Frares,39.66995915,2.789844532,4
3562,Pleta De Bonany,39.57671798,3.086495729,3.5
3564,Son Obra Nou,39.52405567,3.070376882,2
3566,S'Arbosera,39.68572614,3.432444372,3
3577,Chalet Falcó with Private Pool and Garden,39.82298848,3.106569386,3
3578,Palmer2A,39.71787751,2.914827555,3
3580,Villa Maravillas,39.52893011,2.759489143,4
3584,Can Rosillo,39.48988254,2.899897774,2
3587,Townhouse 200mts from sea/beach,39.56562123,2.703650346,3
3592,S'Olivera,39.76865148,3.145094612,4
3599,Apartamento Playero Beach,39.81325181,3.106286394,2
3601,Apartment Canopus Sea Views,39.83386162,3.119926733,3
3604,Bagari Apartments Camp de Mar,39.54814201,2.431108646,5
3605,Son Reus,39.42310502,3.175338556,3
3609,Sweet Home Sa Rapita,39.37505273,2.950436551,4
3631,Mediterranean Villa Muntaner,39.86154773,3.043707048,2
3632,Villa Roca,39.86509278,3.027655921,3
3635,Villa Lleona,39.83557884,3.076736221,3
3649,Villa Es Gassons,39.67158337,3.065692322,4
3666,Barcares Gran,39.86219183,3.122073504,2
3686,Apartment Oiza Sand Castle,39.84067977,3.12447712,3
3687,Apartment Oiza Sand Castle,39.84066733,3.124442752,3
3695,Finca Can Pol,39.69738558,2.887172381,3
3698,Apartment The shell,39.81191757,3.103220215,2
3704,Finca Son Garreta,39.77201767,2.963797971,1
3712,Stadtfinca Casa Mumare mitten in Artas Altstadt mit zwei Ferienwohnungen - authentisches mallorquinisches Wohnen,39.69186395,3.339082755,3
3714,Apartment Sa Fornera,39.84345596,3.091796176,3
3716,Refugi De Les Aguiles,39.70589862,2.890868775,2
3717,Sa Comuna. Can Sordo,39.46456723,3.007281619,4
3719,Casa Aladern on the beach MHM,39.68206758,3.432948651,4
3725,Apartamento Piscina Muro,39.73431244,3.051924448,1
3726,Villa Rosers,39.73032893,3.268094108,3
3746,Villa Els Pins,39.57233911,2.614364356,5
3759,Molins 6 near the sea,39.89508569,3.050613836,4
3760,Casa Juavert,39.48762285,3.133445586,1
3772,Villa Cala,39.87193933,3.048977591,3
3774,Blue Fisherman House,39.89863505,3.048992806,4
3804,Can Cuarassa,39.86014812,3.075611204,3
3812,Finca Colonia de Sant Pere,39.72673542,3.268559727,2
3833,Villa CORA Alcudia,39.84827008,3.128572316,5
3834,Villa REUS ALCUDIA,39.80656315,3.112553041,3
3857,Villa Alqueria Alt,39.76982345,2.954427357,3
3858,Quality Villa Sa Tapia,39.51986741,2.998865228,2
3859,Quality Villa Es Molí,39.53229406,3.034396038,4
3866,Ses Rentadores,39.75233325,2.910795463,4
3873,Rooms Cozy House,39.35997929,3.044985011,2
3880,Apartamento Vacacions Felanitx,39.47180819,3.139560319,5
3882,Villa Jose,39.55979479,2.69373866,3
3884,Ca Na Xisca,39.51787302,3.016617708,2
3890,Geminis,39.50608231,2.857687358,5
3891,Acuario,39.50998774,2.861121168,3
3898,Beach House Rosa,39.33152574,2.988147214,2
3901,Ca'n Climent,39.49679358,2.892295,3
3905,Casa Guillermo,39.8576773,3.012072592,3
3907,Mamici,39.71658386,3.393935215,2
3909,Es Romaní Alto,39.70014936,3.437230119,4
3924,Casa del Sol,39.75302279,2.984803257,1
3930,Es Balco,39.86369081,3.143922326,1
3935,Villa PARAISO,39.84936153,3.132359968,4
3961,Can Nadal - Adults Only,39.64041358,3.00740912,2
3968,Apartamento SAMU,39.70979258,3.44320431,2
3978,Finca Sa Rota,39.56135729,3.187100732,3
3992,Eu Forat,39.87082782,3.014200052,2
3993,Finca La Siesta - Villa in Betlem,39.87721201,3.053011758,5
4020,Villa Ca Sa Padrina,39.36505599,3.125666272,5
4021,Apartamentos Las Palmeras,39.53330985,2.534142408,2
4022,Palma Old Town - Turismo de Interior,39.576503,2.685705635,2
4028,Rectoria,39.70501043,2.655216741,1
4030,Casa d’Hostes Cala Millor,39.60634355,3.35977863,1
4032,Villa MarÍa Isabel,39.70571841,2.798348422,3
4033,Carlotta House,39.86679555,3.065441684,4
4035,Ses Salines cottage with private pool and barbecue,39.33700655,3.039208851,3
4037,Villa EL LAGO ALCUDIA,39.82295978,3.107950342,3
4062,Can Bagur Ventolra,39.65089964,2.873944032,4
4077,Banyols,39.6868254,2.803318721,2
4080,Villa Can Gosp / Sa Caseta d'en Mateu,39.83669754,3.074196392,3
4085,Villa Diana,39.84198967,3.124197808,4
4086,Villa Garau / Heura,39.85984967,3.150222532,4
4088,Can Potdir,39.65369905,3.110032107,5
4092,Son Veri Dalt,39.88658838,3.055779368,3
4103,Sea Breeze Apartments,39.60606613,3.349153665,4
4105,Ses Llegitimes,39.6340071,2.724473527,3
4107,Gavina ID:74764,39.84217357,3.091046759,4
4111,Villa Major 88 - House in Lluchmayor,39.89727992,3.058935173,2
4112,Calendario 2021 Abierto- VILLA ALBENIZ- Cala Pi- Llucmajor- Mallorca,39.37938997,2.863287476,5
4113,Villa Marina Alt,39.84054856,3.042455322,4
4118,Villa Maravillas,39.52378335,2.774071525,5
4119,Townhouse Forteza,39.72887499,3.254851131,3
4122,Canova,39.65293862,3.093986193,4
4123,Cocons,39.63430413,3.01371716,1
4124,Font,39.73950261,2.88164969,2
4127,Garriga,39.62517324,3.272963986,2
4131,Nurten,39.86446823,3.024462075,5
4134,Ribes,39.74040541,3.131425744,3
4138,Joan Julia,39.75285461,2.986107583,3
4143,Ca Na Cinta,39.36642983,3.044098052,2
4144,Marina,39.32350929,2.991774376,2
4145,Casa Ana,39.34774711,3.055727174,5
4147,Sa Volta Nova,39.50684626,3.042440489,4
4155,Can Monjo,39.87855416,3.053407918,2
4162,Formentera,39.75878763,3.129910004,5
4164,La Casita,39.38282007,3.14240247,3
4166,Estellencs,39.65257955,2.487004955,4
4167,Villa Amber by Cap Vermell Estate,39.66748628,3.404818527,3
4175,Es Pins,39.68620359,3.415424371,5
4186,Can Fronto,39.64394897,3.005302997,3
4189,Villa Es Pinar,39.68517727,2.785793244,4
4204,Apartamento SALZES,39.81506349,3.112657111,2
4205,Apartamento SALZES,39.81280399,3.111281957,2
4206,Apartamento SALZES,39.81032223,3.109408352,4
4211,Villa TAMARELLS Alcudia,39.80589237,3.103399985,1
4213,Son Pax Petit,39.6049664,2.66847237,5
4215,Bea,39.82218984,3.113637216,4
4227,Villa Cuxac De Na Joana,39.86810191,3.021368136,3
4235,Can Me Sents,39.8499945,3.059154663,3
4241,Goya,39.83948154,3.088184462,2
4260,Lloret Can Blanc,39.61356319,2.981326592,5
4261,Apartamento Casa María,39.70560377,3.425434444,3
4263,Aritja,39.8770199,3.052955053,2
4282,Villa LA MAISON Alcudia,39.80514895,3.102608795,1
4288,Son Mas,39.44554491,3.032887194,5
4291,Apartment Roses,39.80917505,3.109951244,4
4292,Gran Canal,39.81344743,3.105964333,4
4293,Alcoraia,39.42197775,3.035805642,4
4302,Apartamento Mirador,39.91056966,3.058760191,1
4314,Townhouse Victor,39.86149088,3.012327499,3
4319,Sabatera,39.71531564,2.913393985,4
4326,Apartamento Rosa Mar,39.71343387,3.428586052,4
4327,Apartamento Rosa Mar,39.71135383,3.412652663,4
4328,Apartamento Rosa Mar,39.71017553,3.407714829,1
4330,Can Bennasar,39.75818056,3.148617043,1
4335,Apartment near the Pine Walk,39.9122275,3.097628463,4
4339,Apartamento Concha,39.81424932,3.106907013,2
4340,Finca Linda,39.46741786,3.056818593,1
4341,Canet Beach,39.84735795,3.135951933,3
4343,Playasol,39.84582696,3.128808617,3
4344,Tarongina,39.82699567,3.113246889,5
4345,Blue Attic Beach,39.84518787,3.135591217,4
4346,Mimosa,39.84353655,3.137026624,1
4349,Enyoy,39.84280732,3.137124073,5
4350,Ca Na Nicole,39.81263757,3.108481019,2
4351,Sa Marina,39.84577298,3.094410596,5
4355,Blue Palm Beach,39.84663915,3.135538267,4
4358,Vidalba,39.81641445,3.112803413,2
4437,Encinas,39.87998315,3.068143589,3
4438,Boston,39.74903995,3.150978191,3
4439,Clivies 1B,39.88171505,3.068902815,2
4444,Can Palea,39.40180364,3.072618257,3
4456,Atico Alcudia Playa,39.82203257,3.110971351,3
4459,Chalet en Puerto de Alcudia,39.80126166,3.102311684,4
4460,Modern apartment ROSMAR,39.8328869,3.112539225,3
4461,Rosmare,39.82818988,3.109315767,5
4462,Ca'n Duai,39.47486466,2.908088889,3
4504,Apartamentos VIDALBA,39.80825297,3.10685609,4
4505,Apartamentos VIDALBA,39.81276395,3.110168713,2
4506,Alarden,39.81309003,3.107675084,2
4509,Apartamentos VIDALBA,39.81159772,3.109251181,2
4510,Apartamentos VIDALBA,39.81730623,3.113571592,3
4515,Mediterranean Beach House Marina,39.83759155,3.088324631,5
4526,Apartamento Fantastic,39.8896301,3.056677188,2
4528,Villa Spa,39.81337352,3.105979822,3
4529,Pis Can Marc,39.89480881,3.077220335,2
4530,Pis Ca Na Marina,39.88246056,3.072636253,1
4531,Villa LAKE VILLAGE Alcudia,39.80428261,3.11110959,2
4533,Residencial Llenaire,39.86505614,3.066322528,5
4535,Finca Esplendor,39.45440642,3.013493184,5
4536,Es Reguerons Gran,39.42102908,3.217146046,4
4539,Bon Estar,39.80938257,3.103880257,2
4542,Curling,39.8432699,3.136454991,5
4544,Llepol,39.80392233,3.101610686,4
4545,Mar Blau,39.84257215,3.13085802,4
4546,RovellÓ,39.84664952,3.131184929,2
4547,Sun Of The Bay Vidalba,39.80609762,3.105162647,3
4550,Sun Of The Bay,39.81120228,3.109007855,1
4552,Apartamento Blue Carabela,39.8502798,3.133061094,4
4555,Chalet Irene,39.89814681,3.059191052,2
4562,Bon dia,39.90748855,3.053345582,2
4567,Apartment Boquer,39.91348013,3.088574043,4
4577,Can Marineta,39.56171192,2.675394975,1
4648,Dosmadres7,39.43810382,2.759748624,2
4649,Apartamento Mirador 6i,39.91116994,3.059297282,3
4652,Apartamento Valent,39.84365939,3.13245186,3
4655,La Encina,39.80819412,3.103363044,3
4657,Mar Colonia,39.3442477,2.99036881,2
4658,Riandgo,39.80837122,3.102435346,1
4678,Sa Raconada,39.58559343,2.884290684,5
4686,Casa Coronel Aloy,39.85722205,3.011340218,4
4701,Finca Es Recer - ETV/1.751,39.34939826,3.138909475,1
4704,Beach Apartment Brisa Marina,39.89070891,3.076316016,3
4706,Villa Granoters,39.85930517,3.017780478,4
4708,Villa Alcanada Paradise,39.84830359,3.14270292,3
4713,Modern marina seafront apartment,39.88570886,3.07418712,2
4714,Penthouse Marina seafront apartment,39.88187899,3.072759862,4
4715,Apartamento Blaublue,39.82305903,3.108519954,2
4716,Casa Blanca En Bella Vista,39.52861122,2.46791455,1
4718,Can Ribera,39.87530028,3.052447478,4
4721,Apartamento Mercuri,39.84356392,3.125093898,2
4723,Beachfront Apartment Saralegui,39.89084788,3.075997596,1
4725,Ca'n Fiol,39.89931321,3.080710628,4
4744,Windsurf Beach Apartment,39.8997769,3.049679252,2
4751,Villa Casa Martina -50 meters from the beach,39.76256215,3.135269258,5
4752,Villa Vistafar,39.84085771,3.159896377,3
4753,Villa Playamar,39.8412598,3.124596281,1
4754,Villa Naturamar,39.79177185,3.116605153,4
4756,Tamarells,39.88979326,3.075850559,2
4757,Beach Apartment Cirerer,39.87408478,3.070242674,3
4759,Apartamento Minerva,39.84700143,3.128558512,5
4760,Caril,39.68307584,2.855287581,4
4761,Beachfront holiday apartment Lotja,39.32087102,2.996728915,2
4764,Villa SON FE Alcudia,39.81761656,3.060208517,1
4770,Villa MARINA ALCUDIA,39.83639915,3.089439062,1
4773,Apartment VistaMar,39.87579885,3.069976975,2
4774,Apartment Vistamar,39.89598304,3.078167161,3
4778,Villa Casa Coll,39.86616882,3.012339452,4
4779,Apartment Vistamar,39.87791862,3.071400923,5
4781,Felanitx,39.4193563,3.170201883,4
4782,YourHouse Casa Suiza,39.75195519,3.13376497,4
4785,Cala Lliteres,39.71303434,3.417404341,4
4790,Tobalu,39.34471843,2.987974462,2
4804,Can Tony,39.84552008,3.127163635,2
4807,Can Baussana,39.83572178,3.080877097,3.5
4819,Apartamento Castello Playa,39.75873264,3.136183087,3
4821,El Sol,39.81867846,3.10441921,1
4822,Cittadini,39.84447012,3.130237857,1
4823,Blue Sea,39.84301544,3.130086299,3
4835,Apartment Assimetric,39.84070585,3.124197655,3
4836,Villa Claudine,39.82573569,3.10545728,3
4839,Bellavista,39.80773818,3.110234223,5
4845,Holiday beach homes Romaní,39.32853682,2.986559323,2
4859,Codonyer,39.87841565,3.070938804,1
4860,YourHouse Lemontree - Can Antic,39.70785417,2.872454514,3
4861,Codonyer,39.8806936,3.071792102,2
4869,Finca Son Mainou,39.548851,3.046298226,2
4880,Chalet Juan,39.73888263,2.882496577,5
4882,Chalet Antonia,39.74463032,2.876267829,4
4893,Apartamento El Rojo,39.75266399,3.148586818,4
4900,Blue Lagoon,39.84994856,3.132968416,5
4903,Can Confit,39.76903845,3.144912781,3
4905,Garballons 5 1D,39.82389294,3.114896184,3
4907,Apartamento La Llimona,39.88989859,3.074862551,2
4908,Sa Màniga,39.77447681,2.773821657,3
4924,YourHouse Apartamento Reganyol,39.81275974,3.112689333,1
4928,Beachfront Apartment Simar,39.88146242,3.072384982,4
4936,YourHouse Gotmar,39.88437822,3.069356889,3
4940,Apartamento Arcoiris,39.82832801,3.077769557,4
4950,S' Oratge,39.66568442,3.322212534,2
4952,Apartamento Can Marce,39.90993545,3.054452742,4
4956,Mastil,39.60534843,3.380011142,2
4961,Finca Son Nou,39.48839793,3.105294366,2
4984,Beachfront Sivella Apartment,39.8732637,3.069441814,2
4990,Son Forte Nou,39.69548504,3.302651667,1
4994,Villa Salines House,39.80229569,3.101523818,3
4997,Penthouse Los Fresnos,39.88413349,3.068753553,5
5001,Can Gallet,39.819923,3.103778235,2
5002,Es Mallorqui,39.84747551,3.126511265,3
5003,Europa 3B,39.88247681,3.07251783,4
5006,Es Campanar,39.38299293,3.116903999,3
5012,Villa TIVOLI Alcudia,39.80250304,3.102288983,5
5015,Apartment Vistamar nº2,39.87715396,3.070806084,4
5038,Ca Sa Tia Vicari,39.74545564,2.908117744,4
5041,Maria,39.81701126,3.11082884,3
5044,Ropit,39.8283107,3.109496025,5
5052,Apartment Lord Jim,39.91360093,3.098839346,3
5053,Son siurana,39.64893631,3.100226377,4
5066,Apartamento Thierry,39.84807853,3.132445187,5
5067,YourHouse Puerto,39.76213911,3.157804458,3
5069,Residencial Llenaire Apartment,39.91295495,3.094428027,3
5077,El Rojo,39.75182443,3.147523699,3
5079,Can Flores,39.35245217,3.128117661,2
5080,Can Flores,39.3558383,3.126393451,3
5081,Can Flores,39.34733335,3.130637237,4
5089,Finca Allà d Alt,39.71793642,3.300600815,5
5094,Apartment Lauet,39.91157572,3.088873765,3
5103,S'Hort,39.68143134,3.356224621,5
5105,Cala Clara,39.90879333,3.052030189,2
5108,Casa Calma,39.44926843,2.901511559,5
5115,Apartment Lauba,39.80822461,3.109740577,4
5116,Apartment Vora Dor,39.91380581,3.097341326,3
5119,Apartment Ran de Mar,39.89369148,3.076868862,3
5120,Torre major,39.84407844,3.142995613,5
5122,Puigpunyent Esporles Palma,39.64805939,2.573222155,2
5125,Apartment Mar de Plata,39.8432254,3.123192117,3
5127,Sa caseta. Portopetro,39.38410563,3.195136944,2
5128,San Telmo Frente Al Mar,39.59017956,2.417008054,3.5
5129,YourHouse Ocean,39.75667742,3.162705252,5
5130,Finca Son Macià,39.74343515,2.913555749,3
5131,Mariners,39.84749998,3.134547497,2
5133,Apartment Mirador Blue Garden,39.89209593,3.050435061,2
5134,Apartment Mirador Blue Attic,39.91161785,3.055768841,5
5139,Pins y Mar. Portocolom,39.43460922,3.238035018,4
5142,Apartment Passeig de Londres,39.87784063,3.071389328,3
5144,Ca na Coloma,39.74521428,2.875634995,2
5145,YourHouse Roses,39.81200537,3.112169142,4
5146,Villa Diamond by Cap Vermell Estate,39.67044529,3.400230201,2
5147,Es Llimoner,39.76068512,2.725932999,4
5151,Sa Creu De Saume,39.67302761,3.296690497,3
5154,YourHouse Ronda Playa Holidays,39.7491696,3.152822737,3
5155,Villa Manrique,39.6921009,3.402637873,2
5157,Apartment Paradise Bay,39.80807292,3.107393979,2
5160,Apartment Countess of the Bay Garden,39.80779,3.106350375,4
5170,Apartamento Portobello,39.84377506,3.137285003,4
5172,Can Serol Apartaments,39.70141773,3.427377184,4
5174,Apartamento Ciutadella,39.84579005,3.13687858,2
5179,YourHouse Son Jaumell,39.70690666,3.387412056,2
5180,Ariany,39.64448565,3.137955456,1
5190,Penthouse Londres Right,39.87394629,3.068907901,5
5192,Voramar Beach,39.91221024,3.089993968,2
5215,Es Romani,39.82740194,3.108876534,2
5223,Salzes,39.80488223,3.104925923,3
5233,Villa joy,39.78365665,3.111230071,5
5237,Can miquelet,39.80526366,3.105570399,3
5241,Casa torrens,39.82298366,3.113197414,4
5245,Can Vesses,39.80005258,3.101797044,2
5247,El Palmer,39.39236317,2.999345913,4
5252,6,39.74271153,2.878347214,2
5253,Casa Martin,39.57078109,2.498757804,5
5259,Cabot Siller Apartment,39.88927231,3.075128647,4
5268,Miramar,39.72832793,3.245725277,1
5277,Agroturismo Granja Sa Vinyota,39.73908912,2.958235354,4
5278,S'Algar,39.43726586,3.250645264,2
5279,Casa Blanca Vistamar MHM,39.67559905,3.428587032,3
5290,Villa Aqua,39.50573472,2.769798972,1
5293,YourHouse Voramar 1C apartment,39.80300931,3.104327441,2
5297,Apartamento LAUET,39.91565424,3.095557583,2
5302,Marbi,39.60673077,3.348450693,3
5311,The Lovely Botana,39.90587448,3.053406543,5
5317,Sunset Villa Can Calco,39.76345741,2.937079991,4
5320,Sa Barberia De Sineu,39.64396377,3.01214175,2
5327,Apartment JoanDani,39.88867806,3.075721962,3
5335,Apartamentos DIANA,39.83944412,3.122160361,3
5339,Talaiot Cala Millor,39.6083131,3.357682154,5
5342,Torre Major,39.84536273,3.142246855,4
5345,Dofí,39.60253921,3.349848172,3
5347,Es Mirador,39.7299427,3.195408316,4
5350,HUGO- Badia Gran- Llucmajor- Mallorca,39.4439708,2.770240703,5
5352,Casa Maria,39.88823218,3.0730243,4
5357,Beach Villa Tia Joanaina,39.88454509,3.073072764,4
5364,Penthouse Londres Left,39.88179806,3.072336069,5
5372,Apartment Carretera d'Artà,39.80798187,3.104195183,2
5421,Villa Embat,39.73982459,2.881475779,1
5422,Son French,39.57471358,2.85861704,3
5426,Es Clonenell,39.67110074,3.382348607,2
5428,Apartamento CLUB DEL SOL,39.86007457,3.071428899,3
5434,The Rock,39.63220043,2.598416869,3
5436,Goixa,39.71415816,2.878598308,2
5440,Dragonera,39.75990672,3.130073968,1
5441,Finca Sa Punta des Far - Portocolom,39.43582675,3.249401427,1
5448,Apartment La Perla,39.87438828,3.068758193,2
5449,Casa MARCOS Alcudia,39.8235758,3.112283745,5
5467,Apartment El Faro,39.91500739,3.097711533,4
5470,Sa Marina,39.84604073,3.094559976,2
5474,Duplex Son Vivot,39.73496982,2.9674564,4
5479,POMAR Chalet en Palma de Mallorca,39.59833514,2.706549028,3
5481,The Boc Suites,39.58211532,2.664833282,3
5482,Casa De Cala Gat,39.71017948,3.449187715,5
5492,Cas retat paris,39.51611166,2.858499867,3
5498,Apartment Migjorn Playa Seafront,39.32382412,2.993004691,3
5499,Apartment Migjorn Cel Seafront,39.31965308,2.993155533,4
5522,Apartment Casinet,39.90308485,3.081547021,5
5528,Villa Bocoris,39.89253013,3.06751842,2
5533,Llevant,39.44266407,3.23475891,4
5539,Ca Na Pi,39.75955756,3.153548011,2
5541,Ca Na Pi,39.75880957,3.152578406,4
5545,Portocristo - Nice apartment with marina’s views,39.55062362,3.297452089,2
5553,Son Pruners,39.58869331,2.720310922,3
5555,Ana Playasol,39.84688791,3.12936291,3
5556,Piso Claudia,39.87638481,3.070256443,1
5559,Can Marilla - Finca es Pla Nou,39.54070518,3.138798968,1
5560,Can Caragol - Finca es Pla Nou,39.53826256,3.14242045,4
5561,Sa Casita - Finca es Pla Nou,39.53613446,3.145575614,2
5562,Can Mateu - Finca es Pla Nou,39.53563946,3.146309513,2
5563,Can Falco - Finca es Pla Nou,39.54460847,3.133011874,1
5564,Can Llorenç - Finca es Pla Nou,39.5349331,3.147356774,2
5565,Suite de Boda - Finca es Pla Nou,39.54546447,3.131742754,1
5571,Luz de Luna,39.60989491,3.095743105,2
5598,Apartamento Ca na Kika,39.80761256,3.103032065,5
5600,Can Patxo - Finca es Pla Nou,39.54228891,3.136450899,5
5601,Can Copet - Finca es Pla Nou,39.53710994,3.144129351,1
5613,Penthouse Rosas,39.87825768,3.064079048,1
5614,Margaritas,39.70186597,3.100862304,4
5619,Penthouse Tomir 1B,39.89523055,3.069845798,1
